Geneid,"RNA STAR on dataset 4, 5, and others: mapped.bam"
CG10026,38
tj,13
CG10195,90
CG13084,0
CG13083,0
CG10194,36
CG18094,3
CG10189,25
swm,324
Top3alpha,4
CG10188,329
Hasp,3372
CG10132,105
CG10166,64
CG10137,10
CG10165,100
CG33116,143
CG31697,2
CG13082,165
CG13081,0
ref(2)P,696
CG10337,124
Tep4,425
Tep5,0
CG13078,0
CG13077,329
spi,582
msb1l,0
CG10268,66
Hakai,161
PCNA2,65
CG10366,24
Lar,158
CG46244,3510
scw,0
CG10462,276
Nf-YB,95
CG10631,179
CG10628,25
CG10463,18
fbp,355
bsh,52
CdGAPr,398
CG10466,39
fs(2)ltoPP43,221
sick,114
CG13962,1
CG10481,0
TotF,0
Victoria,0
COX4,3614
CG34051,0
CG42866,6
CG13965,29
CG16772,126
CG10680,1265
OS9,275
Hf,295
CG43861,251
CG10659,0
sNPF,1115
barr,28
lok,32
vls,23
bwa,998
CG10730,1
pr,2160
neb,2
fok,2677
CG10747,242
CG10721,64
Taf13,167
nesd,0
mRpS18B,37
Kua,61
CG13970,0
CG10651,0
CG17571,0
CG17570,0
CG12617,0
spir,2352
La,427
RtGEF,520
Ugt37a1,1
CG16798,6
CG10947,358
CG10949,53
Arpc2,396
CG15130,7
CG31688,321
CG31683,0
CG31687,90
CG18858,0
Cdc23,22
CG2493,244
CG43233,1
CG34007,2
CG44270,0
CG31677,0
CG15475,4
CG17472,0
CG31680,0
Sfp38D,0
CG17470,2
phr6-4,6
CG2608,331
CG18810,0
CG2611,91
brun,116
CG2614,29
CG31678,203
IKKepsilon,36
Cen,112
CG2617,11
Hr38,166
CG9316,1
CarT,156
TM9SF2,1143
Fs(2)Ket,2744
CG9319,83
Ns4,77
Rhau,31
dia,543
cad,0
Pomp,1180
vari,1007
CG9328,1494
CG33322,0
CheB38b,0
CheB38a,0
CheB38c,0
CG9331,210
CG31673,176
CG31674,35
Oseg5,1
Spn38F,0
CG31676,810
CG14402,0
twit,183
CG14400,147
CG9336,1578
CG9338,348
CG31675,44
CG14401,258
sky,0
CG43739,3390
Mtp,133
RPA2,24
CG9272,12
CG9270,0
CG42238,348
Itgbn,18
CG9265,164
tadr,315
CG33511,0
CG33510,1
CG33509,5
ppk13,0
CG9259,0
CG14397,8
l(2)05287,36
CG34136,473
CG9257,280
CG46307,3600
Nhe2,1264
Dap160,1510
CG9253,12
del,1
E2f2,73
Mpp6,70
CG9249,49
CG9248,184
Nbr,238
CG9246,23
CG43345,772
CG43346,0
Acon,1667
CG31627,2
bur,789
Mcm10,6
Ret,26
CG31624,0
CG31988,1
clumsy,123
Atg18b,529
CG8679,40
CG8677,36
CG31626,0
Hr39,452
l(2)k14505,92
CG8671,565
Mondo,223
Gr39a,0
crc,0
CG46314,17585
dimm,11
Tsp39D,842
dtr,0
Gr39b,0
CG8665,166
nrv3,31012
His1:CG33801,0
His2B:CG33910,0
His4:CG33909,0
His3:CG33803,0
His1:CG31617,0
His2B:CG17949,0
His2A:CG31618,0
His4:CG31611,0
His3:CG31613,0
His1:CG33804,1
His2B:CG33908,5
His4:CG33907,0
His3:CG33806,0
His1:CG33807,0
His2B:CG33906,0
His2A:CG33808,0
His4:CG33905,0
His3:CG33809,0
His1:CG33810,0
His2B:CG33904,0
His4:CG33903,0
His3:CG33812,0
His1:CG33813,0
His2B:CG33902,0
His2A:CG33814,0
His4:CG33901,0
His3:CG33815,0
His1:CG33816,0
His2B:CG33900,0
His2A:CG33817,0
His4:CG33899,0
His3:CG33818,0
His1:CG33819,0
His2B:CG33898,0
His2A:CG33820,0
His4:CG33897,0
His3:CG33821,0
His1:CG33822,0
His2B:CG33896,0
His2A:CG33823,0
His4:CG33895,0
His3:CG33824,0
His1:CG33825,0
His2B:CG33894,0
His2A:CG33826,0
His4:CG33893,0
His3:CG33827,0
His1:CG33828,0
His2B:CG33892,0
His2A:CG33829,0
His4:CG33891,0
His3:CG33830,0
His1:CG33831,0
His2B:CG33890,0
His2A:CG33832,0
His4:CG33889,0
His3:CG33833,0
His1:CG33834,0
His2B:CG33888,0
His2A:CG33835,0
His4:CG33887,0
His3:CG33836,0
His1:CG33837,0
His2B:CG33886,0
His2A:CG33838,0
His4:CG33885,0
His3:CG33839,0
His1:CG33840,0
His2B:CG33884,0
His2A:CG33841,0
His4:CG33883,0
His3:CG33842,0
His1:CG33843,0
His2B:CG33882,0
His2A:CG33844,0
His4:CG33881,0
His3:CG33845,0
His1:CG33846,0
His2B:CG33880,0
His2A:CG33847,0
His4:CG33879,0
His3:CG33848,0
His1:CG33849,0
His2B:CG33878,0
His2A:CG33850,0
His4:CG33877,0
His3:CG33851,0
His1:CG33852,0
His2B:CG33876,0
His2A:CG33853,0
His4:CG33875,0
His3:CG33854,0
His1:CG33855,0
His2B:CG33874,0
His2A:CG33856,0
His4:CG33873,0
His3:CG33857,0
His1:CG33858,0
His2B:CG33872,0
His2A:CG33859,0
His4:CG33871,0
His3:CG33860,0
His1:CG33861,0
His2B:CG33870,0
His2A:CG33862,0
His4:CG33869,0
His3:CG33863,0
His1:CG33864,0
His2B:CG33868,109
His2A:CG33865,0
His3:CG33866,0
Lamp1,5133
nompB,1
CG2201,1450
Df31,1848
Ac3,1580
Cul2,703
CG2225,543
eEF2,6138
nolo,1019
step,1052
CG1416,484
CG31612,4
CG11630,0
tsh,47
CG11629,0
CG1421,0
CG1428,0
CG31600,0
CG11634,0
CG2528,1
CG31693,0
tio,23
CG41434,0
CG31601,0
CG34173,0
CG42597,0
CG31702,0
ttm3,0
CG31703,0
CG15219,0
CG10834,0
CG6675,157
CG3651,237
CycK,331
CG42748,2936
dunk,4
Clamp,656
CG3635,21
Ir40a,5
CG3262,559
RpL21,6938
Tif-IA,67
CG17018,0
RpL5,6652
CG17490,43
CG17493,857
Slmap,278
CG40006,210
CG40439,0
CG17715,727
lt,347
cta,664
Cht10,4
Spf45,76
CG12567,1672
Gpb5,42
Tim23,557
Pp1-Y1,0
kl-5,0
PRY,0
kl-3,0
kl-2,0
ARY,0
Ppr-Y,0
WDY,0
CG46191,0
CG46192,0
CG46193,0
Mst77Y-4,0
CG45764,0
CG45765,0
CG45766,0
Mst77Y-7,0
Mst77Y-9,0
CG45770,0
Mst77Y-13,0
Pp1-Y2,0
ORY,0
CCY,0
JYalpha,1
PlexB,56
ci,1031
RpS3A,2538
pan,3585
Ank,2070
CG32000,649
CG32006,19
CG31997,924
CG33978,296
Arl4,1853
CG2316,516
CG31998,231
Crk,2363
CG31999,88
yellow-h,123
CG1674,303
dpr7,623
RhoGAP102A,104
NfI,799
Syt7,3110
Rad23,685
Zip102B,1641
CG32850,624
PMCA,3772
Hcf,333
dati,25
lgs,197
CaMKI,2394
bip2,191
CG33941,70
Asator,4091
zfh2,867
Thd1,1003
Pur-alpha,4844
ND-49,806
Ephrin,1875
CG1909,768
onecut,2357
Eph,959
mav,50
Gat,6887
Ekar,1485
gw,1340
Slip1,472
CG11360,658
myo,856
ey,24
bt,1168
MED26,182
Sox102F,321
fd102C,4
Gyf,369
unc-13,1901
eIF4G1,551
mGluR,1570
4E-T,139
fuss,8
toy,731
PlexA,665
CG11077,130
CG11076,731
ATPsynbeta,10292
CaMKII,6303
Zyx,169
apolpp,2910
Actbeta,159
sv,163
Cals,2617
Arf102F,385
CG11155,2759
CG32017,3297
Kif3C,226
pho,347
CG33521,238
PIP4K,414
Mitf,396
Dyrk3,800
Cadps,270
mt:ND2,0
mt:CoI,0
mt:CoII,0
mt:ATPase8,0
mt:ATPase6,0
mt:CoIII,0
mt:ND3,0
mt:ND5,0
mt:ND4,0
mt:ND4L,0
mt:ND6,0
mt:Cyt-b,0
mt:ND1,0
